no,fetch,update,vm_id,vm_name,cpu_usage,max_cpu,mem_usage,max_mem,cum_netin,cum_netout,rate_netin,rate_netout,bw_usage,max_bw,score,priority,unix_timestamp,timestamp
22,6,1,202,laos-2,0.0414924784955652,1,0.8689498901367188,1073741824,28181939,1965538632,0,0,0,12500000,0.910442368632284,2,1748197290,2025-05-26 01:21:30
23,6,1,203,laos-3,0.0414924784955652,1,0.8713455200195312,1073741824,26580693,1951601539,0,0,0,12500000,0.9128379985150965,3,1748197290,2025-05-26 01:21:30
24,6,1,204,laos-4,0.0425563882005797,1,0.8711624145507812,1073741824,28079716,1944424103,0,0,0,12500000,0.913718802751361,4,1748197290,2025-05-26 01:21:30
25,7,1,204,laos-4,0.0425563882005797,1,0.8711624145507812,1073741824,28079716,1944424103,0,0,0,12500000,0.913718802751361,4,1748197291,2025-05-26 01:21:31
26,7,1,201,laos-1,0.0404285687905507,1,0.8421554565429688,1073741824,26632427,1964934557,0,0,0,12500000,0.8825840253335194,1,1748197291,2025-05-26 01:21:31
27,7,1,202,laos-2,0.0414924784955652,1,0.8689498901367188,1073741824,28181939,1965538632,0,0,0,12500000,0.910442368632284,2,1748197291,2025-05-26 01:21:31
28,7,1,203,laos-3,0.0414924784955652,1,0.8713455200195312,1073741824,26580693,1951601539,0,0,0,12500000,0.9128379985150965,3,1748197291,2025-05-26 01:21:31
29,8,1,201,laos-1,0.0404285687905507,1,0.8421554565429688,1073741824,26632427,1964934557,0,0,0,12500000,0.8825840253335194,1,1748197292,2025-05-26 01:21:32
30,8,1,202,laos-2,0.0414924784955652,1,0.8689498901367188,1073741824,28181939,1965538632,0,0,0,12500000,0.910442368632284,2,1748197292,2025-05-26 01:21:32
31,8,1,203,laos-3,0.0414924784955652,1,0.8713455200195312,1073741824,26580693,1951601539,0,0,0,12500000,0.9128379985150965,3,1748197292,2025-05-26 01:21:32
32,8,1,204,laos-4,0.0425563882005797,1,0.8711624145507812,1073741824,28079716,1944424103,0,0,0,12500000,0.913718802751361,4,1748197292,2025-05-26 01:21:32
33,9,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197293,2025-05-26 01:21:33
34,9,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197293,2025-05-26 01:21:33
35,9,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197293,2025-05-26 01:21:33
36,9,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197293,2025-05-26 01:21:33
37,10,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197294,2025-05-26 01:21:34
38,10,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197294,2025-05-26 01:21:34
39,10,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197294,2025-05-26 01:21:34
40,10,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197294,2025-05-26 01:21:34
41,11,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197295,2025-05-26 01:21:35
42,11,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197295,2025-05-26 01:21:35
43,11,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197295,2025-05-26 01:21:35
44,11,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197295,2025-05-26 01:21:35
45,12,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197296,2025-05-26 01:21:36
46,12,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197296,2025-05-26 01:21:36
47,12,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197296,2025-05-26 01:21:36
48,12,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197296,2025-05-26 01:21:36
49,13,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197297,2025-05-26 01:21:37
50,13,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197297,2025-05-26 01:21:37
51,13,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197297,2025-05-26 01:21:37
52,13,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197297,2025-05-26 01:21:37
53,14,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197298,2025-05-26 01:21:38
54,14,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197298,2025-05-26 01:21:38
55,14,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197298,2025-05-26 01:21:38
56,14,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197298,2025-05-26 01:21:38
57,15,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197299,2025-05-26 01:21:39
58,15,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197299,2025-05-26 01:21:39
59,15,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197299,2025-05-26 01:21:39
60,15,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197299,2025-05-26 01:21:39
61,16,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197300,2025-05-26 01:21:40
62,16,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197300,2025-05-26 01:21:40
63,16,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197300,2025-05-26 01:21:40
64,16,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197300,2025-05-26 01:21:40
65,17,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197301,2025-05-26 01:21:41
66,17,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197301,2025-05-26 01:21:41
67,17,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197301,2025-05-26 01:21:41
68,17,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197301,2025-05-26 01:21:41
69,18,2,201,laos-1,0.0451797706802024,1,0.8421554565429688,1073741824,26635167,1965169656,2727.6456744467287,234038.96730538373,0.01894132903838644,12500000,0.9062765562615576,4,1748197302,2025-05-26 01:21:42
70,18,2,202,laos-2,0.0413346838138022,1,0.8689498901367188,1073741824,28184451,1965743965,2500.673698616855,204407.17856612048,0.016552628181178988,12500000,0.9268372021317,1,1748197302,2025-05-26 01:21:42
71,18,2,203,laos-3,0.0451797706802024,1,0.8713455200195312,1073741824,26583271,1951836638,2566.376112672871,234038.96730538373,0.018928427473444528,12500000,0.9354537181731781,3,1748197302,2025-05-26 01:21:42
72,18,2,204,laos-4,0.0432572272470023,1,0.8711624145507812,1073741824,28082282,1944635582,2554.430219208141,210525.46700230645,0.01704639177772117,12500000,0.9314660335755047,2,1748197302,2025-05-26 01:21:42
73,19,3,201,laos-1,0.0461115426705615,1,0.8421554565429688,1073741824,26641343,1965429258,6143.6646641397,258242.81640867787,0.021150918485825405,12500000,0.9094179176993556,4,1748197303,2025-05-26 01:21:43
74,19,3,202,laos-2,0.0422689141146814,1,0.8689498901367188,1073741824,28190265,1965961590,5783.559967180735,216485.59302678145,0.017781532239516975,12500000,0.9290003364909171,2,1748197303,2025-05-26 01:21:43
75,19,3,203,laos-3,0.0461115426705615,1,0.8713455200195312,1073741824,26589141,1952042111,5839.266771130188,204397.2165697501,0.01681891866727042,12500000,0.9342759813573631,1,1748197303,2025-05-26 01:21:43
76,19,3,204,laos-4,0.0403475998367413,1,0.8711624145507812,1073741824,28088096,1944853207,5783.559967180735,216485.59302678145,0.017781532239516975,12500000,0.9292915466270395,3,1748197303,2025-05-26 01:21:43
