no,fetch,update,vm_id,vm_name,cpu_usage,max_cpu,mem_usage,max_mem,cum_netin,cum_netout,rate_netin,rate_netout,bw_usage,max_bw,score,priority,unix_timestamp,timestamp
11,3,1,203,laos-3,0.0423220454594656,1,0.8659324645996094,1073741824,34158247,2556567043,0,0,0,12500000,0.908254510059075,2,1748226748,2025-05-26 09:32:28
12,3,1,204,laos-4,0.0423220454594656,1,0.8678436279296875,1073741824,35569786,2547041373,0,0,0,12500000,0.9101656733891531,3,1748226748,2025-05-26 09:32:28
13,4,1,204,laos-4,0.0423220454594656,1,0.8678436279296875,1073741824,35569786,2547041373,0,0,0,12500000,0.9101656733891531,3,1748226749,2025-05-26 09:32:29
14,4,1,201,laos-1,0.0423220454594656,1,0.8285751342773438,1073741824,35278969,2572661747,0,0,0,12500000,0.8708971797368094,1,1748226749,2025-05-26 09:32:29
15,4,1,202,laos-2,0.0423220454594656,1,0.8726463317871094,1073741824,35696131,2574530621,0,0,0,12500000,0.914968377246575,4,1748226749,2025-05-26 09:32:29
16,4,1,203,laos-3,0.0423220454594656,1,0.8659324645996094,1073741824,34158247,2556567043,0,0,0,12500000,0.908254510059075,2,1748226749,2025-05-26 09:32:29
17,5,1,201,laos-1,0.0423220454594656,1,0.8285751342773438,1073741824,35278969,2572661747,0,0,0,12500000,0.8708971797368094,1,1748226750,2025-05-26 09:32:30
18,5,1,202,laos-2,0.0423220454594656,1,0.8726463317871094,1073741824,35696131,2574530621,0,0,0,12500000,0.914968377246575,4,1748226750,2025-05-26 09:32:30
19,5,1,203,laos-3,0.0423220454594656,1,0.8659324645996094,1073741824,34158247,2556567043,0,0,0,12500000,0.908254510059075,2,1748226750,2025-05-26 09:32:30
20,5,1,204,laos-4,0.0423220454594656,1,0.8678436279296875,1073741824,35569786,2547041373,0,0,0,12500000,0.9101656733891531,3,1748226750,2025-05-26 09:32:30
21,6,1,201,laos-1,0.0423220454594656,1,0.8285751342773438,1073741824,35278969,2572661747,0,0,0,12500000,0.8708971797368094,1,1748226751,2025-05-26 09:32:31
22,6,1,202,laos-2,0.0423220454594656,1,0.8726463317871094,1073741824,35696131,2574530621,0,0,0,12500000,0.914968377246575,4,1748226751,2025-05-26 09:32:31
23,6,1,203,laos-3,0.0423220454594656,1,0.8659324645996094,1073741824,34158247,2556567043,0,0,0,12500000,0.908254510059075,2,1748226751,2025-05-26 09:32:31
24,6,1,204,laos-4,0.0423220454594656,1,0.8678436279296875,1073741824,35569786,2547041373,0,0,0,12500000,0.9101656733891531,3,1748226751,2025-05-26 09:32:31
25,7,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226752,2025-05-26 09:32:32
26,7,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226752,2025-05-26 09:32:32
27,7,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226752,2025-05-26 09:32:32
28,7,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226752,2025-05-26 09:32:32
29,8,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226753,2025-05-26 09:32:33
30,8,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226753,2025-05-26 09:32:33
31,8,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226753,2025-05-26 09:32:33
32,8,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226753,2025-05-26 09:32:33
33,9,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226754,2025-05-26 09:32:34
34,9,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226754,2025-05-26 09:32:34
35,9,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226754,2025-05-26 09:32:34
36,9,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226754,2025-05-26 09:32:34
37,10,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226755,2025-05-26 09:32:35
38,10,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226755,2025-05-26 09:32:35
39,10,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226755,2025-05-26 09:32:35
40,10,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226755,2025-05-26 09:32:35
41,11,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226756,2025-05-26 09:32:36
42,11,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226756,2025-05-26 09:32:36
43,11,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226756,2025-05-26 09:32:36
44,11,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226756,2025-05-26 09:32:36
45,12,2,204,laos-4,0.0478495041002884,1,0.8678436279296875,1073741824,35572298,2547246706,2497.1432462563976,204118.5964106548,0.016529259172552897,12500000,0.9322223912025288,3,1748226757,2025-05-26 09:32:37
46,12,2,201,laos-1,0.0467861817869487,1,0.8285751342773438,1073741824,35281055,2572800971,2073.662743507502,138400.5857152869,0.011237939876703552,12500000,0.886599255940996,1,1748226757,2025-05-26 09:32:37
47,12,2,202,laos-2,0.0467861817869487,1,0.8726463317871094,1073741824,35698523,2574713230,2377.85296379192,181528.99325463155,0.014712547697473878,12500000,0.934145061271532,2,1748226757,2025-05-26 09:32:37
48,12,2,203,laos-3,0.0467861817869487,1,0.8659324645996094,1073741824,34160705,2556784536,2443.4626191473826,216206.6783670552,0.017492011278896206,12500000,0.9302106576654543,4,1748226757,2025-05-26 09:32:37
